script,category,status,num_windows,active_windows,profitable_ratio,avg_roi,roi_std,min_roi,max_roi,avg_sharpe,sharpe_std,avg_win_rate,consistency_score,orig_composite,w0_roi,w0_trades,w1_roi,w1_trades,w2_roi,w2_trades
24k-scalp-trigger-ema-engulfing,moving_averages,OK,3,2,0.0,-13.17862090942986,2.749509501787041,-15.928130411216902,-10.42911140764282,-2.849473925136488,0.9228160664269386,5.555555555555555,0.09999999999999999,0,-10.42911140764282,3,0,0,-15.928130411216902,9
5-ema-strategy,moving_averages,OK,3,3,0.6666666666666666,1.5095710847105075,6.200010706531728,-5.350205481708501,9.668920038627462,0.15734703836038186,0.9566915336510361,36.507936507936506,0.4017083053441268,0,9.668920038627462,3,0.20999869721256256,7,-5.350205481708501,2
5-zerolag,moving_averages,OK,3,3,0.0,-5.437577184975623,2.6949887058460806,-8.286053004671208,-1.8203765952324176,-1.8434381994575835,0.8712317105635871,29.166666666666668,0.15,0,-6.206301955023242,4,-1.8203765952324176,6,-8.286053004671208,8
512-ema-cross-signals,moving_averages,OK,3,3,0.3333333333333333,1.266670347817339,14.710339931539988,-10.691952297558718,21.9882562464083,-0.7030934094016948,2.7951672606491176,16.666666666666668,0.27300001840575333,0,-7.496292905397568,4,21.9882562464083,2,-10.691952297558718,7
9-ema-intraday-hybrid-trend-flip,moving_averages,OK,3,3,0.0,-10.072879681417835,5.0202956682422295,-15.645780216732351,-3.4769494476135003,-2.1740780426341657,1.2215650601161734,30.0,0.15,0,-11.095909379907651,28,-3.4769494476135003,25,-15.645780216732351,28
920-mid-day-ma-50-filtered,moving_averages,OK,3,2,0.6666666666666666,1.6783034078044294,0.5343032530281199,1.1440001547763095,2.212606660832549,0.3181199839660976,0.060917466651082997,25.0,0.5764954837095847,0,2.212606660832549,2,0,0,1.1440001547763095,2
adaptive-centric-moving-average-luxalgo,moving_averages,OK,3,2,0.0,-3.251720651074611,0.23394803525564933,-3.48566868633026,-3.0177726158189615,-0.8635813908750398,0.12952292002463522,25.0,0.09999999999999999,0,-3.48566868633026,2,19.855830610297502,0,-3.0177726158189615,4
adaptive-momentum-trend-arbitrex-trader,moving_averages,OK,3,2,0.0,-4.031907863854562,0.6164798767343891,-4.648387740588951,-3.4154279871201725,-0.9818153821291259,0.044269171498753423,0.0,0.09999999999999999,0,-4.648387740588951,1,10.108844603447055,0,-3.4154279871201725,1
alg0-hal0-crypto-rvwap,moving_averages,OK,3,1,0.3333333333333333,0.9558005621975171,0,0.9558005621975171,0.9558005621975171,1.023383045997326,0,100.0,0.4214456694776542,0,-0.2180540597141662,0,0.9558005621975171,1,1.3495965863037127,0
algov2,moving_averages,OK,3,3,0.0,-8.185075278916818,3.2060549320058427,-11.327563291212893,-3.783326165903563,-2.147238762061885,0.3157827669713036,45.23360569872198,0.15,0,-11.327563291212893,43,-3.783326165903563,37,-9.444336379633999,37
ali-binay-40-robot,moving_averages,OK,3,3,0.3333333333333333,-4.695492807849364,6.063582002075701,-11.792737051411066,3.02114840629026,-1.4486890559167502,1.9365973737975735,30.0,0.26666666666666666,0,-5.314889778427285,10,-11.792737051411066,4,3.02114840629026,6
boabias-multi-timeframe-ema-analysis,moving_averages,OK,3,2,0.0,-3.5470847437543416,2.819750196803274,-6.366834940557616,-0.7273345469510677,-1.4060934960394713,1.1668895420152519,16.666666666666664,0.09999999999999999,0,-0.7273345469510677,3,0,0,-6.366834940557616,5
breakout-signals-donchian-200-ema-volume-atr-easier-stoc,moving_averages,OK,3,2,0.0,-3.516785468985036,3.3003980118633343,-6.81718348084837,-0.21638745712170204,-0.6898252648496807,0.656461088686085,28.333333333333332,0.09999999999999999,0,-0.21638745712170204,5,19.31682222998611,0,-6.81718348084837,12
buy-sell-signal-msriniv,moving_averages,OK,3,3,0.0,-5.264529485662584,6.006366375019545,-13.714740932107816,-0.29102518599647736,-1.0719362653395617,1.2512312258032459,34.249084249084255,0.15,0,-1.7878223388834595,13,-0.29102518599647736,2,-13.714740932107816,14
buying-vs-selling-moving-averages-scalp-meter,moving_averages,OK,3,3,0.3333333333333333,0.32870447045184853,10.784424554883094,-7.6877843724275445,15.5733918096454,-0.35561553010802993,2.097469329807472,30.0,0.2683101890189259,0,-6.89949402586231,10,15.5733918096454,4,-7.6877843724275445,10
candle-body-momentum-ukutalabs,moving_averages,OK,3,3,0.3333333333333333,-2.5446171337969132,7.45300219833868,-11.047920258035708,7.100663970258495,-0.8414164538067137,2.7946016487177334,29.22077922077922,0.26666666666666666,0,-3.686595113613526,7,7.100663970258495,4,-11.047920258035708,11
clean-ema-cross-continuation-tabs-only,moving_averages,OK,3,2,0.0,-3.0900514479442647,0.6360095526726364,-3.726061000616901,-2.454041895271628,-0.5038016365647847,0.1471512595601094,35.71428571428571,0.09999999999999999,0,-2.454041895271628,7,13.468276218106068,0,-3.726061000616901,7
confluence-buysell-sub-30min,moving_averages,OK,3,1,0.3333333333333333,0.4339478225366765,0,0.4339478225366765,0.4339478225366765,0.11967752465547524,0,66.66666666666666,0.41883640577935,0,0.4339478225366765,3,0,0,0,0
crossover-strategy-multi-timeframe-no-repaint,moving_averages,OK,3,2,0.0,-3.8799453409753695,1.4378429902267595,-5.317788331202129,-2.44210235074861,-1.1488029259390555,0.3759258227519616,16.666666666666664,0.09999999999999999,0,-5.317788331202129,3,0,0,-2.44210235074861,3
crypto-918-momentum-pullback-highlight-ema,moving_averages,OK,3,2,0.0,-5.250114001190959,0.06767433001116974,-5.317788331202129,-5.1824396711797895,-1.5511044205787345,0.0263756718877175,12.5,0.09999999999999999,0,-5.317788331202129,3,10.759982548930784,0,-5.1824396711797895,4
cumulative-displacement-moving-average,moving_averages,OK,3,3,0.0,-9.935493378808887,8.788866911380069,-22.29720821368744,-2.6333522618605203,-2.1046098267261804,2.1361837884979766,42.42424242424242,0.15,0,-2.6333522618605203,32,-22.29720821368744,11,-4.8759196608787025,38
customized-double-bollinger-bands-wjdtks255,moving_averages,OK,3,3,0.6666666666666666,1.547324254256848,2.6103839733530823,-1.6186255811420123,4.774600835980062,0.7430335928329197,0.7785839776215492,100.0,0.44642396019923025,0,-1.6186255811420123,2,1.485997507932494,1,4.774600835980062,5
daily-bias-visual-pro-fran-pineda,moving_averages,OK,3,2,0.0,-1.4694412826624612,0.712607073118328,-2.1820483557807893,-0.756834209544133,-0.21987461505480854,0.11355457887279281,100.0,0.09999999999999999,0,-0.756834209544133,1,28.11126292461339,0,-2.1820483557807893,1
daily-bullish-bearish-status-table,moving_averages,OK,3,3,0.0,-5.236453895272008,1.4561937922675627,-7.234083491382524,-3.804213742033898,-1.6399106527696328,1.1459662665943415,32.196620583717355,0.15,0,-4.671064452399602,35,-7.234083491382524,1,-3.804213742033898,31
daily-weekly-bullish-bearish-status-table,moving_averages,OK,3,3,0.0,-5.236453895272008,1.4561937922675627,-7.234083491382524,-3.804213742033898,-1.6399106527696328,1.1459662665943415,32.196620583717355,0.15,0,-4.671064452399602,35,-7.234083491382524,1,-3.804213742033898,31
directional-sma-trend-line,moving_averages,OK,3,2,0.3333333333333333,-4.318732920264622,4.536695828749958,-8.85542874901458,0.2179629084853368,-0.7336657692669928,0.7722706745190342,35.0,0.21666666666666665,0,-8.85542874901458,5,0,0,0.2179629084853368,6
ema-1020,moving_averages,OK,3,2,0.0,-6.397954095044202,3.015334411537871,-9.413288506582074,-3.382619683506331,-1.145012246372579,0.4854816196841514,12.5,0.09999999999999999,0,-9.413288506582074,6,0,0,-3.382619683506331,4
ema-20-ema-50-touch-alert,moving_averages,OK,3,2,0.0,-1.5701230473858379,0.6647309806432677,-2.2348540280291056,-0.90539206674257,-0.30341351282260776,0.1483501955192372,40.19607843137254,0.09999999999999999,0,-0.90539206674257,12,10.759982548930784,0,-2.2348540280291056,17
ema-203050-first-order-appearance,moving_averages,OK,3,1,0.0,-4.7031218299836475,0,-4.7031218299836475,-4.7031218299836475,-0.9797306572165456,0,0.0,0.049999999999999996,0,-4.7031218299836475,1,0,0,0,0
ema-2050-optimal-distance-m15,moving_averages,OK,3,2,0.0,-3.6841000086354105,0.9642877319535399,-4.648387740588951,-2.719812276681871,-0.8774290461324143,0.14865550749546502,0.0,0.09999999999999999,0,-4.648387740588951,1,11.84005397674226,0,-2.719812276681871,1
ema-5-13-20-signal-with-candle-filter-dashboard,moving_averages,OK,3,2,0.0,-6.061646781935385,5.777263343622413,-11.838910125557799,-0.28438343831297247,-1.1998318160149306,1.157985536438768,22.916666666666664,0.09999999999999999,0,-0.28438343831297247,3,5.237051497884386,0,-11.838910125557799,8
ema-9-20-auto-strategy,moving_averages,OK,3,2,0.0,-7.19110611148351,2.2221823950985637,-9.413288506582074,-4.968923716384946,-1.2835976311517727,0.34689623490495763,8.333333333333332,0.09999999999999999,0,-9.413288506582074,6,0,0,-4.968923716384946,6
ema-912-momentum-cross-jrosario,moving_averages,OK,3,2,0.0,-4.989244875847493,2.8695123032099072,-7.858757179057401,-2.1197325726375857,-1.4158770910852776,0.8193732773425967,7.142857142857142,0.09999999999999999,0,-2.1197325726375857,2,25.097583738929472,0,-7.858757179057401,7
ema-921-rsi-exit-by-sandeep,moving_averages,OK,3,2,0.0,-7.19110611148351,2.2221823950985637,-9.413288506582074,-4.968923716384946,-1.2835976311517727,0.34689623490495763,8.333333333333332,0.09999999999999999,0,-9.413288506582074,6,0,0,-4.968923716384946,6
ema-921-shading-only,moving_averages,OK,3,2,0.0,-7.19110611148351,2.2221823950985637,-9.413288506582074,-4.968923716384946,-1.2835976311517727,0.34689623490495763,8.333333333333332,0.09999999999999999,0,-9.413288506582074,6,0,0,-4.968923716384946,6
