script,category,status,num_windows,active_windows,profitable_ratio,avg_roi,roi_std,min_roi,max_roi,avg_sharpe,sharpe_std,avg_win_rate,consistency_score,orig_composite,w0_roi,w0_trades,w1_roi,w1_trades,w2_roi,w2_trades,w3_roi,w3_trades,w4_roi,w4_trades
mizan-psi-enhanced,oscillators,OK,5,5,0.6,3.0296479757812493,15.449073870584844,-20.00597862499999,22.707728937499997,0.07828104737038614,1.7218150806065133,43.24009324009323,0.3751482398789062,0,17.22897766796875,13,-5.139820921875012,14,22.707728937499997,11,0.35733282031249836,1,-20.00597862499999,12
momentum-cycle-sentry-luxalgo,oscillators,OK,5,4,0.0,-14.050045547851578,8.684372625526013,-26.15849757421877,-2.6656486328125464,-3.031444976259936,1.645879036322094,46.666666666666664,0.12,0,-26.15849757421877,20,-17.237108023437482,12,0,0,-10.138927960937508,7,-2.6656486328125464,42
momentum-surge-screener-version-by-tomert,oscillators,OK,5,1,0.0,-24.474334460937506,0,-24.474334460937506,-24.474334460937506,-5.1651067808008975,0,40.74074074074074,0.03,0,-24.474334460937506,27,0,0,0,0,0,0,0,0
money-flow-index-mfi-tr,oscillators,OK,5,4,0.4,-0.31211539062499316,24.765886984780643,-25.763823999999964,29.946105335937506,-1.5406041545152473,2.913075131856865,60.0,0.26,0,-25.763823999999964,6,18.24287228124999,5,-23.673615179687506,3,0,0,29.946105335937506,2
mtf-double-stochastics,oscillators,OK,5,4,0.4,0.044164555664066185,23.969776002439957,-32.805580921875006,30.084709222656254,-0.7196649485960054,2.7710972690590046,58.33333333333333,0.2602208227783203,0,30.084709222656254,4,-11.055529101562497,4,13.953059023437511,4,-0.26543591406250194,0,-32.805580921875006,3
mtf-rsi-macd-divergence,oscillators,OK,5,2,0.0,-7.615346691406245,4.726997089843746,-12.34234378124999,-2.8883496015624988,-1.2501630416103073,0.04533740054125468,0.0,0.06,0,-2.8883496015624988,1,-0.6231353125000023,0,0,0,-4.367049054687493,0,-12.34234378124999,1
mtf-rsi-oscillator,oscillators,OK,5,3,0.2,3.877179221354163,11.83949203782024,-5.182124843750004,20.601383929687493,-0.3285435040256592,1.7009085242744144,33.333333333333336,0.1793858961067708,0,20.601383929687493,1,-3.787721421875002,1,0,0,0,0,-5.182124843750004,3
multi-index-vwap-dashboard,oscillators,OK,5,3,0.4,-2.3863045117187567,22.627449220787142,-32.997527605468754,20.995008421874985,-1.5153138815277265,3.3969598119533737,44.444444444444436,0.22999999999999998,0,-32.997527605468754,3,0,0,4.8436056484375,2,0,0,20.995008421874985,2
multi-timeframe-rsi-regime-oscillator,oscillators,OK,5,4,0.2,-10.648442165039057,19.446888050242066,-32.97046310546875,19.473677906250014,-2.332878344047705,2.2423884385999946,20.833333333333332,0.19,0,-32.97046310546875,9,-8.356145257812504,2,-20.74083820312499,2,0,0,19.473677906250014,6
nc-signal-stoch-ema,oscillators,OK,5,2,0.2,1.0223231191406228,5.181161197265625,-4.158838078125002,6.203484316406247,0.2455127171447924,1.7960816209337331,50.0,0.13511161559570312,0,6.203484316406247,1,0,0,0,0,0,0,-4.158838078125002,1
nico-mega-cap-dashboard-rsi,oscillators,OK,5,1,0.2,14.363854343750004,0,14.363854343750004,14.363854343750004,1.7271527642511872,0,100.0,0.42181927171875,0,0,0,-1.955098757812506,0,14.363854343750004,1,-4.367049054687493,0,-3.7053741093749997,0
ovi-v6-screener-final,oscillators,OK,5,4,0.0,-12.345867753906244,8.181939476994005,-24.229303039062465,-2.2467809218749752,-2.1671327504820583,1.5790485318193503,29.809989890635052,0.12,0,-24.229303039062465,62,-8.064224859375011,2,-2.2467809218749752,13,0,0,-14.843162195312528,54
peak-and-bottom,oscillators,OK,5,4,0.6,-3.125825185546877,9.17572876341511,-18.99130817968749,2.8243254687499864,-0.2148412701460945,1.0220506248925332,100.0,0.32999999999999996,0,1.3312202656250012,1,2.8243254687499864,1,2.3324617031249946,1,4.399802789062495,0,-18.99130817968749,1
phase-regression-oscillator-luxalgo,oscillators,OK,5,3,0.2,-2.4752032434895868,16.901407066630497,-22.183586312500005,19.09099362109376,-0.22269018516764216,2.067008684665569,50.0,0.15999999999999998,0,19.09099362109376,3,-4.333017039062514,2,0,0,0,0,-22.183586312500005,2
push-pull-oscillator,oscillators,OK,5,4,0.4,-2.0576656679687546,7.420577607265547,-11.163282996093752,5.615848632812486,-0.28685540180180913,1.5102077247029164,25.568181818181817,0.26,0,-11.163282996093752,11,5.615848632812486,12,0,0,4.880899000000005,1,-7.564127308593757,6
quantum-algo-lite,oscillators,OK,5,4,0.2,-3.902676495117178,18.450424639602016,-23.4326551054687,26.295260710937452,-1.7924154681120432,2.2912397430952165,18.57142857142857,0.19,0,-23.4326551054687,7,-6.845575367187484,2,-11.627736218749982,2,4.399802789062495,0,26.295260710937452,10
rate-of-change-with-10-cordinate-line-as-oversold-level,oscillators,OK,5,3,0.2,-10.509902735677093,11.190502029081271,-19.691182285156263,5.244028796875005,-1.3439158094146073,1.3336457971574698,56.666666666666664,0.15999999999999998,0,-19.691182285156263,6,5.244028796875005,1,0,0,-8.509022828125001,0,-17.08255471875002,5
rescaled-rsi-adaptiversi,oscillators,OK,5,5,0.8,11.937157089062492,10.9497128621301,-1.4267268359375302,29.263235304687505,0.8872500987821212,0.6188231398767953,67.83333333333333,0.5849800004761136,0,29.263235304687505,3,11.193843312500002,1,-1.4267268359375302,8,2.746108570312499,1,17.909325093749985,5
roc-18-manual-scale-fix-to-be-used-with-double-ema,oscillators,OK,5,3,0.2,-13.490745917968715,13.485089839587719,-25.944819890624977,5.244028796875005,-2.210209528965291,1.9533470657134369,51.53256704980842,0.15999999999999998,0,-19.771446660156172,58,5.244028796875005,1,0,0,-8.509022828125001,0,-25.944819890624977,12
rs-line-johnmuchow-modification-with-slope-color-and-pine-screen,oscillators,OK,5,3,0.2,6.557149003906243,9.421043308127697,-0.1137478281250078,19.88051197265624,-0.015659364024115312,1.4667382464298724,16.666666666666668,0.19278574501953122,0,19.88051197265624,1,-0.1137478281250078,2,0,0,0,0,-0.09531713281250268,1
rsi-60-40-bull-bear-zone-fill,oscillators,OK,5,4,0.2,-3.5864896357421907,19.32132390040237,-24.05875061328126,26.856415499999986,-1.019783507890462,1.9313478985010395,33.33333333333333,0.19,0,-24.05875061328126,6,-15.559780445312498,2,-1.5838429843749908,2,0.6770916093749983,0,26.856415499999986,4
rsi-background-color-indicator,oscillators,OK,5,4,0.6,10.616897327148443,9.493660410157222,-3.440453164062506,21.02055026953129,0.5986601963223764,0.5376098151781409,79.16666666666666,0.498682032841207,0,21.02055026953129,4,17.342649124999994,2,7.544843078124992,2,-8.509022828125001,0,-3.440453164062506,3
rsi-bull-bear-control-zones-open-script,oscillators,OK,5,4,0.2,-4.084538624023435,18.15706539568403,-24.186441707031232,25.073498531249978,-1.1927462844118302,1.854876978555132,38.214285714285715,0.19,0,-24.186441707031232,7,-5.189765125000005,4,-12.035446195312485,2,0.6770916093749983,0,25.073498531249978,5
rsi-candlestick-clean,oscillators,OK,5,1,0.0,-9.842993675781255,0,-9.842993675781255,-9.842993675781255,-1.0927019304685621,0,100.0,0.03,0,-9.842993675781255,1,0,0,0,0,-1.7537352265624941,0,-24.51746228125,0
rsi-compact-display,oscillators,OK,5,4,0.4,1.0829351171874944,12.369414859927872,-15.544065390624995,18.768994835937498,-0.38027085190526566,1.7493862748357292,31.25,0.26541467558593745,0,-15.544065390624995,1,0.006259078125003725,0,3.884699437499978,4,-2.7778884140625015,1,18.768994835937498,1
rsi-cross-fisher-wr66,oscillators,OK,5,3,0.4,7.000720033854168,15.94857168743817,-14.140248718749993,24.377817992187513,0.46521034137239353,1.2722227887988624,100.0,0.2650036001692708,0,10.764590828124987,1,-9.013173218750001,0,24.377817992187513,2,0,0,-14.140248718749993,1
rsi-display,oscillators,OK,5,2,0.4,3.910641636718749,3.593907128906256,0.3167345078124926,7.504548765625005,0.40665269040362734,0.3726055282656187,100.0,0.37640182611718903,0,0,0,-10.261779953125005,0,7.504548765625005,1,-4.367049054687493,0,0.3167345078124926,1
rsi-dss-bressert-crlmx,oscillators,OK,5,4,0.4,-2.4455977060546825,16.683242272431112,-22.21326609374999,17.763821484375004,-0.28662903390499866,1.9930856555090382,50.0,0.26,0,9.864356503906253,3,-15.197302718749997,1,17.763821484375004,2,2.9271441015625026,0,-22.21326609374999,3
rsi-histogram,oscillators,OK,5,3,0.4,7.115859748697922,13.06577254255171,-9.757383687499983,22.074893609374993,0.6083371625295491,1.063999345951757,83.33333333333333,0.2655792987434896,0,9.030069324218754,1,0.006259078125003725,0,22.074893609374993,2,4.670072789062499,0,-9.757383687499983,2
rsi-mean-reversion,oscillators,OK,5,4,0.6,7.0671437636718615,11.526818564800092,-5.3398901328125215,25.452929906250006,0.5731008426731472,0.8017381168463009,65.21464646464646,0.414901189606784,0,25.452929906250006,11,-5.3398901328125215,9,0.7894684218749899,3,4.399802789062495,0,7.366066859374973,8
rsi-momentum-structure,oscillators,OK,5,2,0.4,7.26373746484377,0.08284619921877967,7.1808912656249895,7.346583664062549,0.7060131513676222,0.20211249030017586,46.54761904761905,0.4357905647491748,0,0,0,0,0,7.346583664062549,12,0,0,7.1808912656249895,35
rsi-mtf,oscillators,OK,5,5,0.2,-3.256135386718751,15.757138624934983,-22.968607183593747,25.013217328124988,-0.7768381845276451,1.4512960423876557,19.999999999999996,0.21999999999999997,0,-22.968607183593747,2,-10.433852468750016,1,-3.1619533046875,6,-4.729481304687477,2,25.013217328124988,3
rsi-multi-stock-table-prepost-mkt-howlytr,oscillators,OK,5,3,0.4,-0.24454963671874888,3.874089195848515,-5.550784472656247,3.589988343749996,-0.04711532185987243,0.37947749737621483,66.66666666666667,0.22999999999999998,0,-5.550784472656247,2,-0.6231353125000023,0,3.589988343749996,2,-4.367049054687493,0,1.227147218750004,2
rsi-screener,oscillators,OK,5,3,0.2,-0.4315568932291651,11.469600870243994,-13.10207010156251,14.674172187500007,-0.1816644499879421,0.9735316451554386,100.0,0.15999999999999998,0,-22.22368948828125,0,14.674172187500007,1,-13.10207010156251,1,-4.367049054687493,0,-2.8667727656249915,1
rsi-sma-cross-clr-fill-mtf,oscillators,OK,5,4,0.4,-5.525882645507815,12.162830812031737,-20.147297039062497,10.887326003906274,-0.8130306255000574,1.3441139814160488,34.166666666666664,0.26,0,10.887326003906274,10,-20.147297039062497,12,0.8909957968750095,6,4.399802789062495,0,-13.73455534375005,15
rsi-stochastic-momentum-indicator-crlmx,oscillators,OK,5,5,0.4,2.141726257812488,10.473900333385396,-7.396808562499994,21.864822382812477,-0.07817237757036914,0.8735640528627023,39.44444444444444,0.30070863128906244,0,-4.990094570312518,12,-7.396808562499994,2,3.1654827968749744,3,-1.9347707578124973,1,21.864822382812477,9
rsi-strategy-with-take-profit-and-stop-loss,oscillators,OK,5,2,0.4,1.8618298437499905,0.6032462421874952,1.2585836015624954,2.465076085937486,1.3089544867965404,0.22731176506992312,80.0,0.4024812079512692,0,0,0,0,0,0,0,1.2585836015624954,1,2.465076085937486,5
rsi-suite-foundation,oscillators,OK,5,4,0.4,5.616734330078133,15.033740272432128,-9.267553632812472,27.019982078125004,0.06320393680861319,1.5096840549957677,20.625,0.2880836716503906,0,12.436042203125005,8,-9.267553632812472,5,27.019982078125004,4,0,0,-7.721533328125006,4
rsi-trending-system,oscillators,OK,5,4,0.2,-11.303121180664071,18.52000718047434,-41.92837862890627,7.837602257812483,-2.664306548071407,3.9585929260361405,33.085317460317455,0.19,0,-41.92837862890627,7,-6.4940518046875075,3,-4.627656546874991,3,0,0,7.837602257812483,72
rsi-value-only,oscillators,OK,5,2,0.4,3.910641636718749,3.593907128906256,0.3167345078124926,7.504548765625005,0.40665269040362734,0.3726055282656187,100.0,0.37640182611718903,0,0,0,-10.261779953125005,0,7.504548765625005,1,-4.367049054687493,0,0.3167345078124926,1
rsi-x-price-action-aohige,oscillators,OK,5,4,0.4,-0.4996425576171859,10.692911501549974,-14.263092499999999,12.05648566796875,0.25720179436871865,1.422048212470472,100.0,0.26,0,12.05648566796875,3,-7.2965121640625,1,7.504548765625005,1,-1.7537352265624941,0,-14.263092499999999,1
s21-rsi-14-15m-only,oscillators,OK,5,2,0.4,3.910641636718749,3.593907128906256,0.3167345078124926,7.504548765625005,0.40665269040362734,0.3726055282656187,100.0,0.37640182611718903,0,0,0,-10.261779953125005,0,7.504548765625005,1,-4.367049054687493,0,0.3167345078124926,1
satoshisignals-momentum-divergence-scanner,oscillators,OK,5,2,0.4,7.4314564414062625,5.863959269531246,1.5674971718750166,13.295415710937508,0.5427778694334461,0.3127961312159498,66.66666666666666,0.40895824940304387,0,0,0,13.295415710937508,1,1.5674971718750166,3,-4.367049054687493,0,-3.7053741093749997,0
simple-volume-zone-oscillator-svzo-tr,oscillators,OK,5,4,0.6,8.953470416015628,10.068823880285327,-4.273856062499996,23.959130632812506,0.8197962158810574,0.9765353309204875,39.58333333333333,0.38063351934995626,0,9.444813882812507,4,6.683793210937496,1,23.959130632812506,3,0,0,-4.273856062499996,1
sma-9-plus-variable,oscillators,OK,5,4,0.4,-3.2625562734375038,19.908318271537052,-29.991057187500015,24.641516843750026,-1.1579037692617145,2.4842998823998834,37.5,0.26,0,-29.991057187500015,4,-10.618780265624999,2,2.918095515624969,4,0,0,24.641516843750026,4
solana-usd-swing-trending-strategy,oscillators,OK,5,5,0.4,-1.2591369054687238,8.819228827777604,-14.963248992187467,12.327857203125022,-0.5494369100086101,1.6461660301979695,35.537305831423474,0.29,0,-4.405005199218707,22,-14.963248992187467,12,12.327857203125022,7,-0.4228989374999947,1,1.167611398437526,17
squeeze-momentum-by-lincoln,oscillators,OK,5,3,0.6,10.739623316406252,8.027712554116103,0.41710048437499797,19.9936093828125,0.7628830592080389,0.5162637161144072,16.666666666666668,0.4746321875534294,0,11.808160082031259,2,0,0,0.41710048437499797,2,0,0,19.9936093828125,1
start-grid-alert-by-deepsage,oscillators,OK,5,3,0.4,4.894532701822919,8.79823272574276,-7.533124851562491,11.635945070312504,0.5519723344325045,1.718407216602673,22.222222222222218,0.25447266350911457,0,10.580777886718744,2,0,0,11.635945070312504,3,0,0,-7.533124851562491,3
stochastic-momentum-index-smi-tr,oscillators,OK,5,1,0.0,-24.532483999999997,0,-24.532483999999997,-24.532483999999997,-5.339157898769272,0,35.294117647058826,0.03,0,-24.532483999999997,17,0,0,0,0,0,0,0,0
super-stochasticbeyramazan,oscillators,OK,5,5,0.4,2.2202514921875,10.482259321798882,-6.642356332031239,22.675925406249966,-0.03226592099796162,0.9969488252740014,41.5,0.3011012574609375,0,0.2483634882812912,24,-3.647814156250024,12,22.675925406249966,20,-1.5328609453124955,2,-6.642356332031239,15
super-volumesv,oscillators,OK,5,5,0.2,-9.306817856249998,12.468540017597617,-28.215391476562452,8.935462328124967,-1.9242050741938388,1.856741878222213,44.404761904761905,0.21999999999999997,0,-28.215391476562452,72,-15.948241312500002,15,-8.498801953125003,10,-2.8071168671875055,8,8.935462328124967,63
swing-level-z-score-oscillator,oscillators,OK,5,2,0.2,-1.8420608066406277,9.043466333984368,-10.885527140624996,7.2014055273437405,0.15305879955453283,1.2435081684383542,78.57142857142857,0.13,0,7.2014055273437405,7,-7.361358992187496,0,0,0,0,0,-10.885527140624996,1
trend-indicatorbeyramazan,oscillators,OK,5,4,0.4,7.957933368164056,16.85235966421782,-14.280479046875,30.601486984374993,0.15244913996001958,1.9740303954534295,33.80952380952381,0.29978966684082026,0,15.775603667968724,5,-14.280479046875,3,30.601486984374993,3,0,0,-0.2648781328124896,7
ttp-universal-divergence-detector,oscillators,OK,5,1,0.0,-6.046056796874996,0,-6.046056796874996,-6.046056796874996,-0.7156958016012904,0,0.0,0.03,0,29.84991464062499,0,-6.046056796874996,1,0,0,0,0,-0.6365348984375013,0
typical-price-bias,oscillators,OK,5,4,0.4,5.771753507812504,16.375533130637375,-15.421090773437507,23.959565242187512,0.13007981903026689,1.7321678859210994,26.875,0.2888587675390625,0,23.959565242187512,5,-15.421090773437507,5,19.2781043046875,6,0.6770916093749983,0,-4.729564742187489,8
vas-strike-set-up-ema-2050,oscillators,OK,5,1,0.0,-9.28063718749999,0,-9.28063718749999,-9.28063718749999,-2.5379487716719527,0,0.0,0.03,0,23.860263003906248,0,-9.28063718749999,1,0,0,0,0,17.55918727343751,0
viprasol-sniper-confluence-entryexit,oscillators,OK,5,3,0.2,4.805430535156245,16.701581974800774,-7.761441007812507,28.408495789062492,-0.2715393659119763,1.8984271776910728,44.444444444444436,0.1840271526757812,0,-6.230763175781249,6,-7.761441007812507,1,0,0,0,0,28.408495789062492,1
volume-conviction-index-v10,oscillators,OK,5,4,0.4,1.1877392207031223,10.056477314548934,-8.918924476562506,17.313980117187487,-0.35335191289260337,1.7564451998167867,54.58333333333333,0.2659386961035156,0,17.313980117187487,6,-5.301488453125,5,0,0,-8.918924476562506,4,1.6573896953125076,6
volume-shift-money-flow-vsmf,oscillators,OK,5,4,0.4,7.408178036132822,15.65796909465581,-8.960056437499995,26.422881390625015,0.09423464827523914,1.7706016046900306,35.238095238095234,0.2970408901806641,0,19.270315082031246,5,-7.100427890624982,3,26.422881390625015,3,0,0,-8.960056437499995,7
vvei-regression-residuals,oscillators,OK,5,3,0.0,-0.857125122395829,0.597098032822657,-1.6889415937499725,-0.3153196679687535,-0.12575836634014317,0.025657341365403947,55.55555555555555,0.09,0,-0.3153196679687535,3,-1.6889415937499725,4,0,0,0,0,-0.5671141054687614,2
zion-trend-strike-wjdtks255,oscillators,OK,5,4,0.4,4.528070874023444,14.302684887803194,-10.784286257812493,27.35447239843752,-0.20699066388616888,1.610944540196491,12.5,0.2826403543701172,0,4.9257966210937445,6,-3.383699265624993,1,27.35447239843752,2,0,0,-10.784286257812493,4
assistant,popular,OK,5,5,0.6,0.3007444484375064,11.175392154541559,-18.108431980468815,12.848568019531317,-0.21405521028881913,1.299363787323757,51.43480844248107,0.3615037222421875,0,12.848568019531317,22,5.162022976562511,23,8.010816031250027,17,-6.409252804687508,2,-18.108431980468815,18
dynamic-extreme-channels-reversals-luxalgo,popular,OK,5,4,0.4,6.798785873046869,18.954612922820846,-14.159005648437509,26.824182296874977,0.054909962829074566,1.7080670888925198,62.916666666666664,0.29399392936523433,0,24.533874476562502,3,-14.159005648437509,5,26.824182296874977,4,0,0,-10.003907632812494,4
internal-vs-external-liquidity-zones-alpha-extract,popular,OK,5,4,0.4,0.10330820117187645,7.315960666860839,-11.2552197265625,6.935689843749991,-0.13388045194461137,1.3526838077903534,45.83333333333333,0.26051654100585936,0,-1.385453289062483,6,-11.2552197265625,3,6.118215976562497,1,8.309633421874999,0,6.935689843749991,4
lfwd-watermark-checklist,popular,OK,5,4,0.6,10.677574134765623,13.365447061499392,-5.660175789062501,28.4188700390625,0.773457683876083,1.2274577896646643,37.5,0.3833878706738281,0,18.0961483359375,2,1.8554539531249903,2,28.4188700390625,2,0,0,-5.660175789062501,2
swing-highlow-wick-zones-support-resistance-indicator,popular,OK,5,4,0.8,42.604226079101565,36.16899384447197,17.633961015624998,104.91867725000002,2.2854609194540916,0.36931764921169397,87.5,0.7706917180925843,0,104.91867725000002,6,27.73248714062499,8,17.633961015624998,3,6.101713937499997,0,20.131778910156235,4
3-level-zig-zag,trend_analysis,OK,5,4,0.2,-14.153914955078115,16.968254966469704,-33.5209396953125,9.469982632812506,-2.445902000676285,2.16075212104725,42.78846153846154,0.19,0,-26.516022242187493,13,9.469982632812506,12,-6.048680515624976,2,2.9271441015625026,0,-33.5209396953125,6
a-l-p-h-a-x-fair-value-gap-fvg-tracker,trend_analysis,OK,5,1,0.0,-2.126972046875002,0,-2.126972046875002,-2.126972046875002,-0.31799061812929946,0,0.0,0.03,0,0,0,-3.1429807656250053,0,0,0,0,0,-2.126972046875002,1
aa-smart-structure-engine,trend_analysis,OK,5,3,0.2,-5.987038391927068,22.00383179070571,-32.648240152343725,21.24097810156252,-1.9177702724944277,3.149020548657043,22.222222222222218,0.15999999999999998,0,-32.648240152343725,2,-6.5538531249999945,1,0,0,0,0,21.24097810156252,3
adaptive-supertrend-excavo,trend_analysis,OK,5,4,0.4,-1.155779627929678,7.575052668337859,-12.87543086718749,8.292789929687498,-0.2847450425025301,0.9240623378238542,20.833333333333332,0.26,0,-0.42092186328122627,5,-12.87543086718749,1,0.3804442890625069,3,0,0,8.292789929687498,2
adaptive-supertrend-mab,trend_analysis,OK,5,3,0.2,-4.567861778645835,8.076957457657835,-13.826119007812506,5.855174624999999,-1.2134491079907723,1.3704330984666784,11.111111111111109,0.15999999999999998,0,5.855174624999999,3,-13.826119007812506,1,30.758603124999993,0,0,0,-5.732640953124996,1
adaptive-trend-sabre-boswaves,trend_analysis,OK,5,1,0.0,-9.946053015625003,0,-9.946053015625003,-9.946053015625003,-2.791406165674197,0,0.0,0.03,0,33.247394664062504,0,0,0,0,0,0,0,-9.946053015625003,1
ag-pro-auto-trendlines-mtf-breakretest-community-os,trend_analysis,OK,5,3,0.2,-3.9570299843749965,20.632779647918273,-22.949886867187452,24.723270187499992,-1.029957254808598,1.8437500970096918,26.556776556776555,0.15999999999999998,0,-22.949886867187452,13,24.723270187499992,2,0,0,-3.229514218750002,0,-13.64447327343753,7
ag-pro-swap-engine-pair-rotation-z-score,trend_analysis,OK,5,3,0.2,2.0728268151041647,17.65599987946892,-12.55148564062499,26.91206527343749,-0.34829390251946934,1.424914305245364,25.0,0.1703641340755208,0,-12.55148564062499,8,0,0,-8.142099187500005,2,0,0,26.91206527343749,1
ag-pro-trend-quality,trend_analysis,OK,5,3,0.2,0.2530360846354209,7.788910655093808,-8.800040437499993,10.213914039062496,0.04296694835989697,0.8476484947939286,41.666666666666664,0.19935305672469494,0,-0.654765347656241,4,10.213914039062496,3,0,0,-8.509022828125001,0,-8.800040437499993,2
algov2,trend_analysis,OK,5,4,0.4,0.3410421113281118,11.791097132939653,-16.287768265625026,15.423141156250015,-0.10290687406730528,1.496026282858933,51.40669515669516,0.26170521055664053,0,15.423141156250015,54,-16.287768265625026,24,0,0,6.1610145781249885,12,-3.9322190234375305,52
aura-mean-reversion-envelopes-pineify,trend_analysis,OK,5,1,0.0,-11.994332351562493,0,-11.994332351562493,-11.994332351562493,-1.2453672398101046,0,0.0,0.03,0,0,0,0,0,0,0,0,0,-11.994332351562493,1
averaged-heikin-ashi,trend_analysis,OK,5,1,0.0,-8.663305265625008,0,-8.663305265625008,-8.663305265625008,-1.2285611466820971,0,0.0,0.03,0,23.860263003906248,0,-8.663305265625008,1,0,0,0,0,0,0
bfm-multi-algorithm-pivot-points,trend_analysis,OK,5,5,0.2,-10.27323352187501,14.40487048038835,-33.81212805468752,9.33316274218753,-1.6238125316915863,1.9265162270983276,52.61887083023953,0.21999999999999997,0,-33.81212805468752,62,-15.965767953125045,30,-8.645490476562525,17,-2.275943867187496,5,9.33316274218753,69
biais-daily-crt,trend_analysis,OK,5,5,0.0,-12.671336289062502,10.051244321073622,-32.05774474999994,-3.98680963281251,-2.46465228241019,2.2147630169301133,38.42165898617511,0.15,0,-32.05774474999994,62,-9.3790185546875,3,-3.98680963281251,28,-6.174283687500007,7,-11.758824820312554,56
blackcat-l2-napoleon-mille-feuille,trend_analysis,OK,5,3,0.2,-1.1459110052083272,6.732395206493481,-9.573223695312496,6.904803906250002,-0.1786926167972173,1.8036892096374249,50.0,0.15999999999999998,0,6.904803906250002,1,-0.7693132265624881,2,0,0,0,0,-9.573223695312496,1
blackcat-l2-ttm-squeeze-security-risk,trend_analysis,OK,5,4,0.4,6.023823628906251,14.146722289998735,-8.347122460937491,20.712587554687502,0.49599940274083654,1.2083429891377306,79.16666666666666,0.29011911814453123,0,19.6159987578125,6,-8.347122460937491,3,20.712587554687502,4,-4.367049054687493,0,-7.886169335937505,3
bos-choch-mtf-1m-5m,trend_analysis,OK,5,4,0.8,10.838539357421878,5.253422774901862,3.7233872343749974,18.556799632812513,0.9138675547824503,0.3374886400751466,50.0,0.6198205367683227,0,18.556799632812513,1,10.6235943828125,1,3.7233872343749974,2,0,0,10.450376179687504,2
breakout-lines-tpsl,trend_analysis,OK,5,1,0.2,8.405447695312498,0,8.405447695312498,8.405447695312498,0.7923094537392477,0,100.0,0.3920272384765625,0,0,0,8.405447695312498,1,0,0,0,0,0,0
btc-intraday-advanced-spot-pro-v6,trend_analysis,OK,5,3,0.2,0.5698163789062575,3.3982440465223394,-2.336689132812491,5.337622375000006,-0.7264126556913371,1.5789821292388786,33.333333333333336,0.1628490818945313,0,-1.2914841054687423,1,-2.336689132812491,1,0,0,0,0,5.337622375000006,1
cbc-flip-with-targets-and-filters-luxalgo,trend_analysis,OK,5,4,0.6,7.118936200195333,7.393081370262769,-5.199142882812477,14.203500019531305,0.8954835050839722,1.1913007461356404,48.263888888888886,0.36559468100097664,0,14.203500019531305,15,10.96240707812502,14,8.50898058593749,18,4.399802789062495,0,-5.199142882812477,16
ce-1m-3m-buy-sell-hold,trend_analysis,OK,5,4,0.2,-8.45656904101562,11.502100604932721,-21.47014214843749,9.954932984375002,-1.7547049588957817,1.9619080724345572,16.25,0.19,0,-9.382405874999982,8,-21.47014214843749,2,-12.928661125000012,2,0,0,9.954932984375002,5
ceo-indicator,trend_analysis,OK,5,4,0.2,-11.9020696201172,20.129765413137903,-32.33169760937504,19.404745914062442,-2.5123903290205334,2.3109485485606007,46.29305076215128,0.19,0,-26.401204746093676,61,19.404745914062442,16,-8.280122039062524,12,-8.509022828125001,0,-32.33169760937504,19
change-point-detection-cusum-luxalgo,trend_analysis,OK,5,1,0.2,11.503113406250005,0,11.503113406250005,11.503113406250005,0.9113042149604147,0,100.0,0.40751556703125,0,-1.5438383750000066,0,-0.17441279687499628,0,0,0,0,0,11.503113406250005,1
clean-institutional-levels,trend_analysis,OK,5,3,0.2,-6.519208776041672,11.556508741036598,-18.411227015625002,9.135779078124994,-1.0261646074972992,1.8933117996236914,33.333333333333336,0.15999999999999998,0,-18.411227015625002,1,-10.282178390625006,1,0,0,0,0,9.135779078124994,1
codapro-manta-cross-relative-strength-confirmed,trend_analysis,OK,5,4,0.4,-0.22973789160156188,6.744674132029051,-9.67710453125002,8.9325626796875,-0.2473114540548663,1.870500303013292,48.214285714285715,0.26,0,2.001023707031258,8,-9.67710453125002,4,0,0,8.9325626796875,1,-2.175433421874986,7
crt-marker-candle-range-theory-detection,trend_analysis,OK,5,5,0.4,-11.094185751562517,22.6400515643698,-37.27427257421879,21.16346397656243,-2.676088049416267,3.046759132174185,35.68289794496691,0.29,0,-34.132270121093725,50,6.3950645625000035,9,21.16346397656243,55,-11.622914601562501,2,-37.27427257421879,29
daily-bias-notification-system-fish-x-ttrades-ict-concepts,trend_analysis,OK,5,5,0.0,-9.319788973437502,10.71631046422649,-30.141726820312453,-2.2017000781250244,-1.3661808241822075,1.6089515339469196,47.52869352869352,0.15,0,-30.141726820312453,65,-2.2017000781250244,45,-9.024029281250012,18,-2.602290374999997,7,-2.629198312500026,70
daily-mgi-onlyflow,trend_analysis,OK,5,4,0.2,-6.456446527343756,13.45288790555302,-25.336762093750004,10.991898101562489,-2.107209860859347,2.5541606788240845,42.91431261770245,0.19,0,-25.336762093750004,12,0,0,-11.307527406249996,4,-0.17339471093751488,9,10.991898101562489,59
decycler-momentum-regime-filter-charonquant,trend_analysis,OK,5,3,0.4,7.292711182291669,18.76569675201138,-16.537679437500003,29.32281746875,0.2962658589998843,1.5733576571229475,44.444444444444436,0.2664635559114583,0,32.165372316406255,0,9.092995515625008,1,29.32281746875,1,8.309633421874999,0,-16.537679437500003,3
